y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
01,019,58,000,SS,Other flows - Same State,56,104,2755
01,019,59,000,DS,Other flows - Different State,113,221,5483
01,019,59,001,DS,Other flows - Northeast,-1,-1,-1
01,019,59,003,DS,Other flows - Midwest,-1,-1,-1
01,019,59,005,DS,Other flows - South,113,221,5483
01,019,59,007,DS,Other flows - West,-1,-1,-1
01,019,57,009,FR,Foreign - Other flows,-1,-1,-1
01,021,96,000,AL,Chilton County Total Migration-US and Foreign,743,1650,25641
01,021,97,000,AL,Chilton County Total Migration-US,743,1650,25641
01,021,97,001,AL,Chilton County Total Migration-Same State,561,1257,19150
01,021,97,003,AL,Chilton County Total Migration-Different State,182,393,6491
01,021,98,000,AL,Chilton County Total Migration-Foreign,-1,-1,-1
01,021,01,021,AL,Chilton County Non-migrants,13504,31902,691941
01,021,01,117,AL,Shelby County,220,523,7471
01,021,01,073,AL,Jefferson County,72,139,2500
01,021,01,001,AL,Autauga County,68,147,2111
01,021,01,007,AL,Bibb County,27,66,865
01,021,01,051,AL,Elmore County,27,55,1087
01,021,58,000,SS,Other flows - Same State,147,327,5116
01,021,59,000,DS,Other flows - Different State,182,393,6491
01,021,59,001,DS,Other flows - Northeast,-1,-1,-1
01,021,59,003,DS,Other flows - Midwest,23,58,1140
01,021,59,005,DS,Other flows - South,138,290,4731
01,021,59,007,DS,Other flows - West,21,45,620
01,021,57,009,FR,Foreign - Other flows,-1,-1,-1
01,023,96,000,AL,Choctaw County Total Migration-US and Foreign,198,450,7857
01,023,97,000,AL,Choctaw County Total Migration-US,198,450,7857
01,023,97,001,AL,Choctaw County Total Migration-Same State,98,231,4614
01,023,97,003,AL,Choctaw County Total Migration-Different State,100,219,3243
01,023,98,000,AL,Choctaw County Total Migration-Foreign,-1,-1,-1
01,023,01,023,AL,Choctaw County Non-migrants,4113,9322,215709
01,023,28,075,MS,Lauderdale County,25,57,692
01,023,58,000,SS,Other flows - Same State,98,231,4614
01,023,59,000,DS,Other flows - Different State,75,162,2550
01,023,59,003,DS,Other flows - Midwest,-1,-1,-1
01,023,59,005,DS,Other flows - South,75,162,2550
01,023,59,007,DS,Other flows - West,-1,-1,-1
01,023,57,009,FR,Foreign - Other flows,-1,-1,-1
01,025,96,000,AL,Clarke County Total Migration-US and Foreign,430,897,19197
01,025,97,000,AL,Clarke County Total Migration-US,430,897,19197
01,025,97,001,AL,Clarke County Total Migration-Same State,308,635,13862
01,025,97,003,AL,Clarke County Total Migration-Different State,122,262,5335
01,025,98,000,AL,Clarke County Total Migration-Foreign,-1,-1,-1
01,025,01,025,AL,Clarke County Non-migrants,8035,18440,429276
01,025,01,097,AL,Mobile County,71,132,2913
01,025,01,003,AL,Baldwin County,40,82,2580
01,025,01,131,AL,Wilcox County,36,75,1455
01,025,01,129,AL,Washington County,27,59,1303
01,025,01,091,AL,Marengo County,23,42,817
01,025,58,000,SS,Other flows - Same State,111,245,4794
01,025,59,000,DS,Other flows - Different State,122,262,5335
01,025,59,001,DS,Other flows - Northeast,-1,-1,-1
01,025,59,003,DS,Other flows - Midwest,-1,-1,-1
01,025,59,005,DS,Other flows - South,122,262,5335
01,025,59,007,DS,Other flows - West,-1,-1,-1
01,025,57,009,FR,Foreign - Other flows,-1,-1,-1
01,027,96,000,AL,Clay County Total Migration-US and Foreign,240,461,7696
01,027,97,000,AL,Clay County Total Migration-US,240,461,7696
01,027,97,001,AL,Clay County Total Migration-Same State,191,371,6432
01,027,97,003,AL,Clay County Total Migration-Different State,49,90,1264
01,027,01,027,AL,Clay County Non-migrants,4433,10049,214437
01,027,01,121,AL,Talladega County,50,97,1919
01,027,01,015,AL,Calhoun County,41,74,1215
01,027,01,111,AL,Randolph County,24,58,726
01,027,01,123,AL,Tallapoosa County,23,41,763
01,027,58,000,SS,Other flows - Same State,53,101,1810
01,027,59,000,DS,Other flows - Different State,49,90,1264
01,027,59,001,DS,Other flows - Northeast,-1,-1,-1
01,027,59,003,DS,Other flows - Midwest,-1,-1,-1
01,027,59,005,DS,Other flows - South,49,90,1264
01,027,59,007,DS,Other flows - West,-1,-1,-1
01,029,96,000,AL,Cleburne County Total Migration-US and Foreign,306,644,10449
01,029,97,000,AL,Cleburne County Total Migration-US,306,644,10449
01,029,97,001,AL,Cleburne County Total Migration-Same State,169,370,5980
01,029,97,003,AL,Cleburne County Total Migration-Different State,137,274,4470
01,029,01,029,AL,Cleburne County Non-migrants,4394,10448,228355
01,029,01,015,AL,Calhoun County,89,184,2794
01,029,13,045,GA,Carroll County,39,88,1549
01,029,01,111,AL,Randolph County,28,74,770
01,029,13,143,GA,Haralson County,21,42,498
01,029,58,000,SS,Other flows - Same State,52,112,2415
01,029,59,000,DS,Other flows - Different State,77,144,2423
01,029,59,001,DS,Other flows - Northeast,-1,-1,-1
01,029,59,003,DS,Other flows - Midwest,-1,-1,-1
01,029,59,005,DS,Other flows - South,77,144,2423
01,029,59,007,DS,Other flows - West,-1,-1,-1
01,031,96,000,AL,Coffee County Total Migration-US and Foreign,1842,3929,93292
01,031,97,000,AL,Coffee County Total Migration-US,1788,3827,89970
01,031,97,001,AL,Coffee County Total Migration-Same State,786,1721,31547
01,031,97,003,AL,Coffee County Total Migration-Different State,1002,2106,58423
01,031,98,000,AL,Coffee County Total Migration-Foreign,54,102,3322
01,031,01,031,AL,Coffee County Non-migrants,15790,36079,974474
01,031,01,045,AL,Dale County,263,620,9532
01,031,01,069,AL,Houston County,101,197,4447
01,031,01,061,AL,Geneva County,75,188,2636
01,031,01,109,AL,Pike County,69,154,2182
01,031,01,039,AL,Covington County,57,112,1810
01,031,57,005,FR,Foreign - APO/FPO ZIPs,54,102,3322
01,031,48,141,TX,El Paso County,30,66,1936
01,031,08,041,CO,El Paso County,29,64,1685
01,031,48,027,TX,Bell County,29,58,1599
01,031,13,051,GA,Chatham County,28,61,1731
01,031,01,089,AL,Madison County,23,46,1693
01,031,01,101,AL,Montgomery County,21,40,735
01,031,12,005,FL,Bay County,20,39,976
01,031,58,000,SS,Other flows - Same State,177,364,8513
01,031,59,000,DS,Other flows - Different State,866,1818,50497
01,031,59,001,DS,Other flows - Northeast,71,140,3916
01,031,59,003,DS,Other flows - Midwest,107,221,6040
01,031,59,005,DS,Other flows - South,553,1148,32656
01,031,59,007,DS,Other flows - West,135,309,7884
01,031,57,009,FR,Foreign - Other flows,-1,-1,-1
01,033,96,000,AL,Colbert County Total Migration-US and Foreign,1169,2362,47726
01,033,97,000,AL,Colbert County Total Migration-US,1169,2362,47726
01,033,97,001,AL,Colbert County Total Migration-Same State,817,1676,30742
01,033,97,003,AL,Colbert County Total Migration-Different State,352,686,16984
01,033,98,000,AL,Colbert County Total Migration-Foreign,-1,-1,-1
01,033,01,033,AL,Colbert County Non-migrants,18510,40231,1039202
01,033,01,077,AL,Lauderdale County,464,944,16869
01,033,01,059,AL,Franklin County,94,210,3058
01,033,01,079,AL,Lawrence County,51,115,2169
01,033,01,089,AL,Madison County,48,86,2172
01,033,01,103,AL,Morgan County,25,51,786
01,033,01,083,AL,Limestone County,22,56,1249
01,033,47,037,TN,Davidson County,20,29,886
01,033,58,000,SS,Other flows - Same State,113,214,4440
01,033,59,000,DS,Other flows - Different State,332,657,16099
01,033,59,001,DS,Other flows - Northeast,-1,-1,-1
01,033,59,003,DS,Other flows - Midwest,30,73,890
01,033,59,005,DS,Other flows - South,272,524,13527
01,033,59,007,DS,Other flows - West,30,60,1682
01,033,57,009,FR,Foreign - Other flows,-1,-1,-1
01,035,96,000,AL,Conecuh County Total Migration-US and Foreign,224,489,7180
01,035,97,000,AL,Conecuh County Total Migration-US,224,489,7180
01,035,97,001,AL,Conecuh County Total Migration-Same State,177,394,5529
01,035,97,003,AL,Conecuh County Total Migration-Different State,47,95,1651
01,035,98,000,AL,Conecuh County Total Migration-Foreign,-1,-1,-1
01,035,01,035,AL,Conecuh County Non-migrants,3786,8367,162911
01,035,01,053,AL,Escambia County,39,93,1784
01,035,01,099,AL,Monroe County,34,96,990
01,035,01,039,AL,Covington County,23,47,529
01,035,58,000,SS,Other flows - Same State,81,158,2226
01,035,59,000,DS,Other flows - Different State,47,95,1651
01,035,59,001,DS,Other flows - Northeast,-1,-1,-1
01,035,59,003,DS,Other flows - Midwest,-1,-1,-1
01,035,59,005,DS,Other flows - South,47,95,1651
01,035,59,007,DS,Other flows - West,-1,-1,-1
01,035,57,009,FR,Foreign - Other flows,-1,-1,-1
01,037,96,000,AL,Coosa County Total Migration-US and Foreign,288,667,7683
01,037,97,000,AL,Coosa County Total Migration-US,288,667,7683
01,037,97,001,AL,Coosa County Total Migration-Same State,259,607,8439
01,037,97,003,AL,Coosa County Total Migration-Different State,29,60,-755
01,037,01,037,AL,Coosa County Non-migrants,2972,6317,139933
01,037,01,121,AL,Talladega County,92,223,3352
01,037,01,123,AL,Tallapoosa County,88,229,2230
01,037,01,051,AL,Elmore County,21,38,768
01,037,58,000,SS,Other flows - Same State,58,117,2088
01,037,59,000,DS,Other flows - Different State,29,60,-755
01,037,59,001,DS,Other flows - Northeast,-1,-1,-1
01,037,59,003,DS,Other flows - Midwest,-1,-1,-1
01,037,59,005,DS,Other flows - South,29,60,-755
01,037,59,007,DS,Other flows - West,-1,-1,-1
01,039,96,000,AL,Covington County Total Migration-US and Foreign,584,1211,20986
01,039,97,000,AL,Covington County Total Migration-US,584,1211,20986
01,039,97,001,AL,Covington County Total Migration-Same State,316,661,10850
01,039,97,003,AL,Covington County Total Migration-Different State,268,550,10136
01,039,98,000,AL,Covington County Total Migration-Foreign,-1,-1,-1
01,039,01,039,AL,Covington County Non-migrants,11888,26388,609720
01,039,01,031,AL,Coffee County,68,149,2317
01,039,01,041,AL,Crenshaw County,35,81,1068
01,039,12,091,FL,Okaloosa County,31,63,853
01,039,12,131,FL,Walton County,30,62,1603
01,039,01,061,AL,Geneva County,20,45,587
01,039,01,069,AL,Houston County,20,40,38
01,039,58,000,SS,Other flows - Same State,173,346,6840
01,039,59,000,DS,Other flows - Different State,207,425,7680
01,039,59,001,DS,Other flows - Northeast,-1,-1,-1
01,039,59,003,DS,Other flows - Midwest,26,53,794
01,039,59,005,DS,Other flows - South,160,335,6288
01,039,59,007,DS,Other flows - West,21,37,597
01,039,57,009,FR,Foreign - Other flows,-1,-1,-1
01,041,96,000,AL,Crenshaw County Total Migration-US and Foreign,262,569,8985
01,041,97,000,AL,Crenshaw County Total Migration-US,262,569,8985
01,041,97,001,AL,Crenshaw County Total Migration-Same State,218,474,7312
01,041,97,003,AL,Crenshaw County Total Migration-Different State,44,95,1672
01,041,98,000,AL,Crenshaw County Total Migration-Foreign,-1,-1,-1
01,041,01,041,AL,Crenshaw County Non-migrants,4509,9971,212872
01,041,01,101,AL,Montgomery County,50,118,1728
01,041,01,109,AL,Pike County,37,77,1131
01,041,01,039,AL,Covington County,25,52,1110
01,041,01,013,AL,Butler County,22,47,608
01,041,58,000,SS,Other flows - Same State,84,180,2735
01,041,59,000,DS,Other flows - Different State,44,95,1672
01,041,59,001,DS,Other flows - Northeast,-1,-1,-1
01,041,59,003,DS,Other flows - Midwest,-1,-1,-1
01,041,59,005,DS,Other flows - South,44,95,1672
01,041,59,007,DS,Other flows - West,-1,-1,-1
01,041,57,009,FR,Foreign - Other flows,-1,-1,-1
01,043,96,000,AL,Cullman County Total Migration-US and Foreign,1195,2339,44856
01,043,97,000,AL,Cullman County Total Migration-US,1195,2339,44856
01,043,97,001,AL,Cullman County Total Migration-Same State,862,1701,30571
01,043,97,003,AL,Cullman County Total Migration-Different State,333,638,14285
01,043,98,000,AL,Cullman County Total Migration-Foreign,-1,-1,-1
01,043,01,043,AL,Cullman County Non-migrants,26416,60922,1435848
01,043,01,103,AL,Morgan County,168,350,5181
01,043,01,073,AL,Jefferson County,142,246,5882
01,043,01,095,AL,Marshall County,116,239,3414
01,043,01,009,AL,Blount County,95,215,3570
01,043,01,089,AL,Madison County,81,153,3889
01,043,01,133,AL,Winston County,45,88,1606
01,043,01,127,AL,Walker County,33,65,994
01,043,01,117,AL,Shelby County,28,45,877
01,043,58,000,SS,Other flows - Same State,154,300,5157
01,043,59,000,DS,Other flows - Different State,333,638,14285
01,043,59,001,DS,Other flows - Northeast,-1,-1,-1
01,043,59,003,DS,Other flows - Midwest,43,85,1903
01,043,59,005,DS,Other flows - South,243,461,10935
01,043,59,007,DS,Other flows - West,47,92,1447
01,043,57,009,FR,Foreign - Other flows,-1,-1,-1
01,045,96,000,AL,Dale County Total Migration-US and Foreign,2112,5135,89725
01,045,97,000,AL,Dale County Total Migration-US,2045,4944,86780
01,045,97,001,AL,Dale County Total Migration-Same State,971,2128,35705
01,045,97,003,AL,Dale County Total Migration-Different State,1074,2816,51075
01,045,98,000,AL,Dale County Total Migration-Foreign,67,191,2945
01,045,01,045,AL,Dale County Non-migrants,14750,32846,735146
01,045,01,069,AL,Houston County,364,774,11837
01,045,01,031,AL,Coffee County,306,708,12559
01,045,57,005,FR,Foreign - APO/FPO ZIPs,67,191,2945
01,045,01,061,AL,Geneva County,45,112,1575
01,045,48,141,TX,El Paso County,44,150,2563
01,045,48,027,TX,Bell County,42,129,2342
01,045,01,067,AL,Henry County,40,97,1575
01,045,02,090,AK,Fairbanks North Star Borough,36,122,1928
01,045,01,005,AL,Barbour County,32,72,983
01,045,08,041,CO,El Paso County,31,98,1685
01,045,15,003,HI,Honolulu County,31,84,1637
01,045,36,045,NY,Jefferson County,29,106,1538
01,045,01,109,AL,Pike County,28,57,857
01,045,20,061,KS,Geary County,25,90,1282
01,045,13,051,GA,Chatham County,22,54,1129
01,045,20,161,KS,Riley County,22,55,961
01,045,58,000,SS,Other flows - Same State,156,308,6318
01,045,59,000,DS,Other flows - Different State,792,1928,36010
01,045,59,001,DS,Other flows - Northeast,49,108,1988
01,045,59,003,DS,Other flows - Midwest,95,229,4309
01,045,59,005,DS,Other flows - South,532,1299,23935
01,045,59,007,DS,Other flows - West,116,292,5779
01,045,57,009,FR,Foreign - Other flows,-1,-1,-1
01,047,96,000,AL,Dallas County Total Migration-US and Foreign,657,1323,24105
01,047,97,000,AL,Dallas County Total Migration-US,657,1323,24105
01,047,97,001,AL,Dallas County Total Migration-Same State,468,954,17112
01,047,97,003,AL,Dallas County Total Migration-Different State,189,369,6993
01,047,01,047,AL,Dallas County Non-migrants,13015,28925,536690
01,047,01,101,AL,Montgomery County,117,239,2888
01,047,01,001,AL,Autauga County,57,132,2253
01,047,01,073,AL,Jefferson County,54,113,1572
01,047,01,051,AL,Elmore County,34,71,1500
01,047,01,125,AL,Tuscaloosa County,25,47,998
01,047,01,003,AL,Baldwin County,22,40,1446
01,047,01,105,AL,Perry County,22,45,628
01,047,01,021,AL,Chilton County,21,37,1341
01,047,01,117,AL,Shelby County,20,45,1254
01,047,58,000,SS,Other flows - Same State,96,185,3232
01,047,59,000,DS,Other flows - Different State,189,369,6993
01,047,59,001,DS,Other flows - Northeast,-1,-1,-1
01,047,59,003,DS,Other flows - Midwest,22,47,847
01,047,59,005,DS,Other flows - South,167,322,6146
01,047,59,007,DS,Other flows - West,-1,-1,-1
01,049,96,000,AL,DeKalb County Total Migration-US and Foreign,1107,2443,36028
01,049,97,000,AL,DeKalb County Total Migration-US,1107,2443,36028
01,049,97,001,AL,DeKalb County Total Migration-Same State,719,1611,22027
01,049,97,003,AL,DeKalb County Total Migration-Different State,388,832,14002
01,049,98,000,AL,DeKalb County Total Migration-Foreign,-1,-1,-1
01,049,01,049,AL,DeKalb County Non-migrants,21032,50696,957298
01,049,01,095,AL,Marshall County,219,520,6249
01,049,01,071,AL,Jackson County,188,435,5289
01,049,01,055,AL,Etowah County,83,187,2710
01,049,01,019,AL,Cherokee County,59,141,2043
01,049,47,065,TN,Hamilton County,49,95,3100
01,049,01,073,AL,Jefferson County,30,61,1085
01,049,01,089,AL,Madison County,30,52,1105
01,049,13,083,GA,Dade County,22,52,897
01,049,58,000,SS,Other flows - Same State,110,215,3545
01,049,59,000,DS,Other flows - Different State,317,685,10006
01,049,59,001,DS,Other flows - Northeast,-1,-1,-1
01,049,59,003,DS,Other flows - Midwest,31,56,787
01,049,59,005,DS,Other flows - South,257,569,8132
01,049,59,007,DS,Other flows - West,29,60,1086
01,049,57,009,FR,Foreign - Other flows,-1,-1,-1
01,051,96,000,AL,Elmore County Total Migration-US and Foreign,2148,4517,102346
